Station_Name,Date,Year,Month,Month_Name,Season,City,State,City_Tier,Latitude,Longitude,AQI,AQI_Bucket,AQI_Risk_Level,AQI_Improvement_Rate,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,Prominent_Pollutant,PM25_Standard_Exceeded,PM10_Standard_Exceeded,BOD,DO,pH,Coliform_Count,Fecal_Coliform,Total_Coliform,Water_Contamination_Index,Water_Quality_Status,Water_Body_Type,River_Name,BOD_Standard_Exceeded,DO_Standard_Below,All_Vehicles,Vehicular_Emission,Adjusted_Vehicular_Emission,Veh_Reduction_Pct,Vehicular_Emission_Reduction_Scenario,Industry_Name,Industry_Sector,CO2_Emissions,SO2_Emissions,NOx_Emissions,Total_Industrial_Emission,Industry_Emission_Rank,Population_Density,GDP_Cr,Pollution_per_Capita,Pollution_vs_GDP_Ratio,Public_Transport_Usage_Percent,NCAP_Flag,River_Pollution_Rank,Relative_Humidity_Pct,Temperature_C,Scenario_Label
"Pan Bazar, Guwahati - APCB",4/14/2019,2019,4,Apr,Summer,Guwahati,Assam,2,26.14,91.74,140,Moderate,Moderate,9.94,51.4,76.17,5.16,19.16,29,13.48,0.59,18.75,41.84,1.12,2.55,1.03,PM10,No,No,3.48,6.565,7.03,1132,498.5,2873.5,2.895,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,10,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,254229,520,585,255211,8.5,1552,206196.5,164.44,1.278216,26.5,No,8,51.5,25.7,Scenario-Base
"Pan Bazar, Guwahati - APCB",4/15/2019,2019,4,Apr,Summer,Guwahati,Assam,2,26.14,91.74,67,Satisfactory,Low,9.94,47.34,61.7,3.98,16.23,23.92,10.45,0.66,17.31,33.38,0.97,2.55,1.03,PM10,No,No,3.48,6.565,7.03,1132,498.5,2873.5,2.895,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,10,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,254229,520,585,255211,8.5,1552,206196.5,164.44,1.278216,26.5,No,8,51.5,25.7,Scenario-Base
"Pan Bazar, Guwahati - APCB",4/16/2019,2019,4,Apr,Summer,Guwahati,Assam,2,26.14,91.74,90,Satisfactory,Low,9.94,42.85,56.26,3.8,16.64,24.06,9.93,0.55,16.33,44.77,1.02,2.55,1.03,PM10,No,No,3.48,6.565,7.03,1132,498.5,2873.5,2.895,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,10,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,254229,520,585,255211,8.5,1552,206196.5,164.44,1.278216,26.5,No,8,51.5,25.7,Scenario-Base
"Pan Bazar, Guwahati - APCB",4/17/2019,2019,4,Apr,Summer,Guwahati,Assam,2,26.14,91.74,92,Satisfactory,Low,9.94,87.16,110.57,11.34,18.99,38.95,10.46,0.84,17.26,39.13,19.37,2.55,1.03,PM10,Yes,Yes,3.48,6.565,7.03,1132,498.5,2873.5,2.895,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,10,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,254229,520,585,255211,8.5,1552,206196.5,164.44,1.278216,26.5,No,8,51.5,25.7,Scenario-Base
"Pan Bazar, Guwahati - APCB",4/18/2019,2019,4,Apr,Summer,Guwahati,Assam,2,26.14,91.74,181,Moderate,Moderate,9.94,58.84,108.28,18.52,13,44.3,14.55,0.78,16.8,23.46,82.72,2.55,1.03,PM10,No,Yes,3.48,6.565,7.03,1132,498.5,2873.5,2.895,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,10,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,254229,520,585,255211,8.5,1552,206196.5,164.44,1.278216,26.5,No,8,51.5,25.7,Scenario-Base
"Pan Bazar, Guwahati - APCB",4/19/2019,2019,4,Apr,Summer,Guwahati,Assam,2,26.14,91.74,107,Moderate,Moderate,9.94,58.98,108.56,10.25,16.64,34.65,13.91,0.8,17.35,36.7,1.47,2.55,1.03,PM10,No,Yes,3.48,6.565,7.03,1132,498.5,2873.5,2.895,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,10,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,254229,520,585,255211,8.5,1552,206196.5,164.44,1.278216,26.5,No,8,51.5,25.7,Scenario-Base
"Pan Bazar, Guwahati - APCB",4/20/2019,2019,4,Apr,Summer,Guwahati,Assam,2,26.14,91.74,107,Moderate,Moderate,9.94,52.39,99.12,3.93,12.81,20.17,12.75,0.52,17.64,52.49,0.84,2.55,1.03,PM10,No,No,3.48,6.565,7.03,1132,498.5,2873.5,2.895,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,10,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,254229,520,585,255211,8.5,1552,206196.5,164.44,1.278216,26.5,No,8,51.5,25.7,Scenario-Base
"Pan Bazar, Guwahati - APCB",4/21/2019,2019,4,Apr,Summer,Guwahati,Assam,2,26.14,91.74,86,Satisfactory,Low,9.94,36.8,55.86,3.35,12.7,19.12,11.27,0.54,20.37,54.43,0.92,2.55,1.03,PM10,No,No,3.48,6.565,7.03,1132,498.5,2873.5,2.895,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,10,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,254229,520,585,255211,8.5,1552,206196.5,164.44,1.278216,26.5,No,8,51.5,25.7,Scenario-Base
"Pan Bazar, Guwahati - APCB",4/22/2019,2019,4,Apr,Summer,Guwahati,Assam,2,26.14,91.74,84,Satisfactory,Low,9.94,42.87,61.08,4.9,15.48,24.64,11.48,0.59,21.73,54.18,1.22,2.55,1.03,PM10,No,No,3.48,6.565,7.03,1132,498.5,2873.5,2.895,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,10,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,254229,520,585,255211,8.5,1552,206196.5,164.44,1.278216,26.5,No,8,51.5,25.7,Scenario-Base
"Pan Bazar, Guwahati - APCB",4/23/2019,2019,4,Apr,Summer,Guwahati,Assam,2,26.14,91.74,95,Satisfactory,Low,9.94,56.03,88.14,25.1,22.46,65.24,10.86,0.8,17.64,46.95,2.4,2.55,1.03,PM10,No,No,3.48,6.565,7.03,1132,498.5,2873.5,2.895,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,10,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,254229,520,585,255211,8.5,1552,206196.5,164.44,1.278216,26.5,No,8,51.5,25.7,Scenario-Base
"Pan Bazar, Guwahati - APCB",4/24/2019,2019,4,Apr,Summer,Guwahati,Assam,2,26.14,91.74,115,Moderate,Moderate,9.94,76.74,133.16,37.94,31.12,95.62,11.7,1,18.26,19.6,3.43,2.55,1.03,PM10,Yes,Yes,3.48,6.565,7.03,1132,498.5,2873.5,2.895,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,10,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,254229,520,585,255211,8.5,1552,206196.5,164.44,1.278216,26.5,No,8,51.5,25.7,Scenario-Base
"Pan Bazar, Guwahati - APCB",4/25/2019,2019,4,Apr,Summer,Guwahati,Assam,2,26.14,91.74,202,Poor,High,9.94,96.66,168.91,38.54,31.38,96.88,14.22,1.15,17.29,21.58,2.37,2.55,1.03,PM10,Yes,Yes,3.48,6.565,7.03,1132,498.5,2873.5,2.895,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,10,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,254229,520,585,255211,8.5,1552,206196.5,164.44,1.278216,26.5,No,8,51.5,25.7,Scenario-Base
"Pan Bazar, Guwahati - APCB",4/26/2019,2019,4,Apr,Summer,Guwahati,Assam,2,26.14,91.74,218,Poor,High,9.94,88.27,149.31,29.86,35.39,86.91,15.11,0.92,16.88,26.83,0,2.55,1.03,PM10,Yes,Yes,3.48,6.565,7.03,1132,498.5,2873.5,2.895,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,10,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,254229,520,585,255211,8.5,1552,206196.5,164.44,1.278216,26.5,No,8,51.5,25.7,Scenario-Base
"Pan Bazar, Guwahati - APCB",4/27/2019,2019,4,Apr,Summer,Guwahati,Assam,2,26.14,91.74,137,Moderate,Moderate,9.94,57.55,87.53,10.92,17.36,36.49,14.18,0.58,16.95,47.07,0,2.55,1.03,PM10,No,No,3.48,6.565,7.03,1132,498.5,2873.5,2.895,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,10,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,254229,520,585,255211,8.5,1552,206196.5,164.44,1.278216,26.5,No,8,51.5,25.7,Scenario-Base
"Pan Bazar, Guwahati - APCB",4/28/2019,2019,4,Apr,Summer,Guwahati,Assam,2,26.14,91.74,71,Satisfactory,Low,9.94,32.5,39.5,2.37,10.65,15.29,10.07,0.47,18.21,39.65,0,2.55,1.03,O3,No,No,3.48,6.565,7.03,1132,498.5,2873.5,2.895,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,10,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,254229,520,585,255211,8.5,1552,206196.5,164.44,1.278216,26.5,No,8,51.5,25.7,Scenario-Base
"Pan Bazar, Guwahati - APCB",4/29/2019,2019,4,Apr,Summer,Guwahati,Assam,2,26.14,91.74,53,Satisfactory,Low,9.94,24.68,36.05,2.5,11.02,15.9,7.5,0.42,18.79,40.92,0.26,2.55,1.03,O3,No,No,3.48,6.565,7.03,1132,498.5,2873.5,2.895,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,10,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,254229,520,585,255211,8.5,1552,206196.5,164.44,1.278216,26.5,No,8,51.5,25.7,Scenario-Base
"Pan Bazar, Guwahati - APCB",4/30/2019,2019,4,Apr,Summer,Guwahati,Assam,2,26.14,91.74,53,Satisfactory,Low,9.94,13.68,21.96,2,8.73,12.61,7.8,0.36,23.19,45.86,0.53,2.55,1.03,O3,No,No,3.48,6.565,7.03,1132,498.5,2873.5,2.895,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,10,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,254229,520,585,255211,8.5,1552,206196.5,164.44,1.278216,26.5,No,8,51.5,25.7,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/1/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,54,Satisfactory,Low,4.69,9.62,14.5,1.93,7.25,10.96,7.04,0.35,22.41,44.3,0.44,2.55,1.03,O3,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/2/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,67,Satisfactory,Low,4.69,28.45,46.41,5.84,14.02,24.56,7.02,0.58,22.91,40.96,0.56,2.55,1.03,PM10,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/3/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,79,Satisfactory,Low,4.69,21.9,37.94,4.18,7,14.37,7.21,0.28,28.51,38.57,0.21,2.55,1.03,O3,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/4/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,65,Satisfactory,Low,4.69,916.67,1000,37.7,13.57,69.67,99.42,0.23,48.03,51.3,86.24,2.55,1.03,PM10,Yes,Yes,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/5/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,65,Satisfactory,Low,4.69,59.86,91.04,13.12,15.11,33.71,37.06,0.9,31.51,21.49,19.51,2.55,1.03,PM10,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/6/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,80,Satisfactory,Low,4.69,51.38,87.31,6.08,17,28.18,17.89,0.81,23.26,24.48,0.67,2.55,1.03,PM10,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/7/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,110,Moderate,Moderate,4.69,40.8,77.72,9.73,15.16,32.22,15.17,0.56,25.18,55.57,0.49,2.55,1.03,PM10,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/8/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,76,Satisfactory,Low,4.69,25.83,56.37,1.8,9.28,12.9,10.98,0.36,19.51,62.95,0.3,2.55,1.03,O3,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/9/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,77,Satisfactory,Low,4.69,27.82,44.86,1.53,8.06,11.16,8.96,0.38,19.39,67.62,0.29,2.55,1.03,O3,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/10/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,79,Satisfactory,Low,4.69,20.83,44.79,1.59,8.33,11.54,7.62,0.39,19.61,66.8,0.37,2.55,1.03,O3,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/11/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,73,Satisfactory,Low,4.69,23.05,38.97,1.92,9.44,13.27,7.66,0.43,19.7,55.16,0.4,2.55,1.03,O3,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/12/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,62,Satisfactory,Low,4.69,33.35,57.32,2.48,10.32,15.13,8.63,0.57,19.81,35.5,0.46,2.55,1.03,PM10,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/13/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,99,Satisfactory,Low,4.69,65.01,85.31,4.49,13.27,19.4,12.61,0.49,19.73,47.25,0.37,2.55,1.03,PM10,Yes,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/14/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,122,Moderate,Moderate,4.69,28.15,43.75,3,11.58,17.32,14.18,0.44,19.46,62.12,1.42,2.55,1.03,O3,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/15/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,86,Satisfactory,Low,4.69,19.79,31.95,1.78,12.33,16.15,10.74,0.45,18.08,66.56,0.35,2.55,1.03,O3,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/16/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,68,Satisfactory,Low,4.69,24.78,42.72,2.31,11.17,15.77,8.53,0.47,17.77,51.65,0.4,2.55,1.03,O3,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/17/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,73,Satisfactory,Low,4.69,22.83,34.43,3.17,14.25,20.49,8.09,0.51,17.12,52.04,0.22,2.55,1.03,O3,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/18/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,70,Satisfactory,Low,4.69,21.29,33.06,2.18,9.06,13.28,7.43,0.42,16.41,56.76,0.31,2.55,1.03,O3,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/19/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,62,Satisfactory,Low,4.69,43.79,68.51,4.43,12.25,20.41,7.09,0.78,16.44,35.22,0.47,2.55,1.03,PM10,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/20/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,93,Satisfactory,Low,4.69,37.7,67.11,9.4,15.82,32.38,9.71,0.61,16.15,53.11,0.3,2.55,1.03,PM10,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/21/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,68,Satisfactory,Low,4.69,31.53,52.71,3.61,13.08,19.94,8.7,0.54,15.87,46.88,3.21,2.55,1.03,PM10,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/22/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,63,Satisfactory,Low,4.69,26.94,43.89,2.99,10.37,16.01,8.33,0.44,15.73,45.87,0.22,2.55,1.03,O3,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/23/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,73,Satisfactory,Low,4.69,13.59,22.87,2.23,10.73,15.16,8.69,0.4,15.89,51.75,0.21,2.55,1.03,O3,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/24/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,71,Satisfactory,Low,4.69,11.79,60.02,1.72,9.53,13.04,8.06,0.36,15.81,62.69,0.16,2.55,1.03,O3,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/25/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,210,Poor,High,4.69,18.92,626.63,3.27,12.52,18.78,5.01,0.55,15.47,39.05,0.23,2.55,1.03,PM10,No,Yes,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/26/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,838,Severe,Critical,4.69,34.57,492.89,13.08,17.89,40.64,5.68,0.79,15.69,29.29,0.48,2.55,1.03,PM10,No,Yes,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/27/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,149,Moderate,Moderate,4.69,27.48,47.82,13.17,17.05,39.87,7.03,0.66,15.93,47.42,0.35,2.55,1.03,PM10,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/28/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,61,Satisfactory,Low,4.69,21.41,37.36,3.32,12.81,19.17,5.97,0.5,16.01,43.42,0.2,2.55,1.03,O3,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/29/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,72,Satisfactory,Low,4.69,43.72,81.41,14.81,18.48,44.13,5.93,0.79,16.31,35.31,0.48,2.55,1.03,PM10,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/30/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,102,Moderate,Moderate,4.69,41.37,83.59,17.55,21.24,51.58,7.31,0.75,16.45,51.37,9.94,2.55,1.03,PM10,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",5/31/2019,2019,5,May,Summer,Guwahati,Assam,2,26.14,91.74,79,Satisfactory,Low,4.69,26.04,44.89,6.58,18.76,30.9,6.2,0.54,16.06,54.01,0.28,2.55,1.03,O3,No,No,3.46,6.04,7.33,1069,494,2892.5,2.98,Moderately Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,0,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,258303,520,585,259162,3,1526,199389,169.94,1.37683,33,No,5,54.5,17.85,Scenario-Base
"Pan Bazar, Guwahati - APCB",6/1/2019,2019,6,Jun,Monsoon,Guwahati,Assam,2,26.14,91.74,75,Satisfactory,Low,-2.94,41.11,75.12,16.05,21.67,49.55,6.11,0.81,16.49,37.43,0.59,2.55,1.03,PM10,No,No,4.485,4.415,7.38,1937,704,3085.5,3.68,Heavily Polluted,River,Brahmaputra,Yes,No,1806247,1562923,1806247,20,Vehicular Reduction 20%,Oil Refinery,Agro-Industry,254229,520,585,255211,6,1585,206196.5,161.035,1.278216,37,No,7,57,23.85,Scenario-Base
